results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,reult/alternative/0/word/0/tartTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,reult/reultEndTime
0.76187181,,0.70580256,404.3,403.5,racist,12,en-us,428.539551
0.76187181,,0.69172615,404.6,404.5,of,12,en-us,428.539551
0.76187181,,0.80669159,405.2,404.6,rejecting,12,en-us,428.539551
0.76187181,,0.68094528,405.3,405.2,the,12,en-us,428.539551
0.76187181,,0.91283858,405.5,405.3,other,12,en-us,428.539551
0.76187181,,0.75291204,406.1,405.5,culture,12,en-us,428.539551
0.76187181,,0.72088677,406.5,406.1,without,12,en-us,428.539551
0.76187181,,0.91283858,406.8,406.5,knowing,12,en-us,428.539551
0.76187181,,0.72088677,407.2,406.8,anything,12,en-us,428.539551
0.76187181,,0.54117727,407.5,407.2,about,12,en-us,428.539551
0.76187181,,0.76718593,407.7,407.5,them,12,en-us,428.539551
0.76187181,,0.91283858,408.0,407.7,calling,12,en-us,428.539551
0.76187181,,0.63323551,408.2,408.0,them,12,en-us,428.539551
0.76187181,,0.77252066,409.0,408.2,terrorists,12,en-us,428.539551
0.76187181,,0.61583453,410.2,409.3,rapists,12,en-us,428.539551
0.76187181,,0.91283858,410.3,410.2,and,12,en-us,428.539551
0.76187181,,0.91283858,410.6,410.3,stuff,12,en-us,428.539551
0.76187181,,0.68094528,410.7,410.6,like,12,en-us,428.539551
0.76187181,,0.49014103,411.2,410.7,that,12,en-us,428.539551
0.76187181,,0.91283858,411.3,411.2,I,12,en-us,428.539551
0.76187181,,0.76718605,411.5,411.3,lived,12,en-us,428.539551
0.76187181,,0.67902142,411.7,411.5,in,12,en-us,428.539551
0.76187181,,0.77974367,411.9,411.7,Saudi,12,en-us,428.539551
0.76187181,,0.48302379,412.4,411.9,Arabia,12,en-us,428.539551
0.76187181,,0.63323557,412.5,412.4,for,12,en-us,428.539551
0.76187181,,0.91283858,412.7,412.5,two,12,en-us,428.539551
0.76187181,,0.8422913,413.1,412.7,years,12,en-us,428.539551
0.76187181,,0.53085595,413.6,413.1,and,12,en-us,428.539551
0.76187181,,0.91283858,414.0,413.8,come,12,en-us,428.539551
0.76187181,,0.72088677,414.1,414.0,on,12,en-us,428.539551
0.76187181,,0.55659068,414.5,414.1,that's,12,en-us,428.539551
0.76187181,,0.91283858,414.7,414.5,one,12,en-us,428.539551
0.76187181,,0.91283858,414.8,414.7,of,12,en-us,428.539551
0.76187181,,0.55659074,414.9,414.8,the,12,en-us,428.539551
0.76187181,,0.58202535,415.4,414.9,biggest,12,en-us,428.539551
0.76187181,,0.72588933,415.8,415.4,countries,12,en-us,428.539551
0.76187181,,0.66343087,416.3,415.8,for,12,en-us,428.539551
0.76187181,,0.91283858,416.4,416.3,you,12,en-us,428.539551
0.76187181,,0.63323551,416.7,416.4,know,12,en-us,428.539551
0.76187181,,0.54696816,417.2,416.7,as,12,en-us,428.539551
0.76187181,,0.91283858,417.4,417.2,long,12,en-us,428.539551
0.76187181,,0.91283858,417.4,417.4,as,12,en-us,428.539551
0.76187181,,0.56560868,417.9,417.4,people,12,en-us,428.539551
0.76187181,,0.56425869,418.9,418.3,and,12,en-us,428.539551
0.76187181,,0.77015918,420.0,419.8,over,12,en-us,428.539551
0.76187181,,0.74344122,420.2,420.0,there,12,en-us,428.539551
0.76187181,,0.91283858,420.4,420.2,those,12,en-us,428.539551
0.76187181,,0.55659068,420.7,420.4,people,12,en-us,428.539551
0.76187181,,0.69166625,420.9,420.7,were,12,en-us,428.539551
0.76187181,,0.37865052,421.3,421.0,really,12,en-us,428.539551
0.76187181,,0.68094522,421.6,421.3,nice,12,en-us,428.539551
0.76187181,,0.91283858,421.8,421.6,I've,12,en-us,428.539551
0.76187181,,0.77889931,422.1,421.8,loved,12,en-us,428.539551
0.76187181,,0.72779185,422.4,422.1,like,12,en-us,428.539551
0.76187181,,0.91283858,422.5,422.4,I,12,en-us,428.539551
0.76187181,,0.84180158,422.8,422.5,didn't,12,en-us,428.539551
0.76187181,,0.74277759,423.0,422.8,get,12,en-us,428.539551
0.76187181,,0.91283858,423.1,423.0,to,12,en-us,428.539551
0.76187181,,0.68039507,423.2,423.1,know,12,en-us,428.539551
0.76187181,,0.91283858,423.4,423.2,their,12,en-us,428.539551
0.76187181,,0.46247289,423.8,423.4,culture,12,en-us,428.539551
0.76187181,,0.68039507,424.0,423.8,or,12,en-us,428.539551
0.76187181,,0.73358107,424.3,424.0,anything,12,en-us,428.539551
0.76187181,,0.74277759,424.5,424.3,like,12,en-us,428.539551
0.76187181,,0.63250029,424.6,424.5,that,12,en-us,428.539551
0.76187181,,0.72779185,424.8,424.6,but,12,en-us,428.539551
0.76187181,,0.75680387,425.0,424.8,if,12,en-us,428.539551
0.76187181,,0.91283858,425.1,425.0,you,12,en-us,428.539551
0.76187181,,0.56236553,425.8,425.1,don't,12,en-us,428.539551
0.76187181,,0.91283858,426.5,426.4,do,12,en-us,428.539551
0.76187181,,0.57757336,427.2,426.5,anything,12,en-us,428.539551
0.76187181,,0.70185196,427.4,427.3,no,12,en-us,428.539551
0.76187181,,0.91283858,427.8,427.4,weird,12,en-us,428.539551
0.76187181,,0.75680387,428.0,427.8,over,12,en-us,428.539551
0.76187181,,0.52749574,428.3,428.0,there,12,en-us,428.539551
0.75403559, do anything no reared over there and they're really nice and you know you have before before the religion like everyone like I bet everybody like has this kind of compassion these emotion everyone can relate to these emotions and those are the basic you know human stuff I guess and if you get to know those stuff then would have people be more likely to like connect to be seventies and work be more compassionate towards them,0.91283858,426.6,426.4,do,12,en-us,455.991664
0.75403559,,0.91283858,427.2,426.6,anything,12,en-us,455.991664
0.75403559,,0.91283858,427.5,427.3,no,12,en-us,455.991664
0.75403559,,0.41077501,427.9,427.5,reared,12,en-us,455.991664
0.75403559,,0.91283858,428.0,427.9,over,12,en-us,455.991664
0.75403559,,0.49229768,428.4,428.0,there,12,en-us,455.991664
0.75403559,,0.61495525,429.4,428.9,and,12,en-us,455.991664
0.75403559,,0.77128673,430.0,429.7,they're,12,en-us,455.991664
0.75403559,,0.57464308,430.3,430.0,really,12,en-us,455.991664
0.75403559,,0.64764017,430.6,430.3,nice,12,en-us,455.991664
0.75403559,,0.50442749,431.1,430.6,and,12,en-us,455.991664
0.75403559,,0.91283858,431.5,431.4,you,12,en-us,455.991664
0.75403559,,0.69131422,431.6,431.5,know,12,en-us,455.991664
0.75403559,,0.74891162,431.8,431.6,you,12,en-us,455.991664
0.75403559,,0.64764017,432.2,431.8,have,12,en-us,455.991664
0.75403559,,0.91283858,432.7,432.2,before,12,en-us,455.991664
0.75403559,,0.91283858,433.1,432.7,before,12,en-us,455.991664
0.75403559,,0.72864372,433.2,433.1,the,12,en-us,455.991664
0.75403559,,0.91283858,433.7,433.2,religion,12,en-us,455.991664
0.75403559,,0.91283858,433.9,433.7,like,12,en-us,455.991664
0.75403559,,0.69283354,434.5,433.9,everyone,12,en-us,455.991664
0.75403559,,0.56510282,435.8,435.3,like,12,en-us,455.991664
0.75403559,,0.91283858,435.9,435.8,I,12,en-us,455.991664
0.75403559,,0.72564298,436.1,435.9,bet,12,en-us,455.991664
0.75403559,,0.71957999,436.6,436.1,everybody,12,en-us,455.991664
0.75403559,,0.8130185,436.9,436.6,like,12,en-us,455.991664
0.75403559,,0.91283858,437.2,436.9,has,12,en-us,455.991664
0.75403559,,0.61821777,437.5,437.2,this,12,en-us,455.991664
0.75403559,,0.91283858,437.9,437.7,kind,12,en-us,455.991664
0.75403559,,0.39364561,437.9,437.9,of,12,en-us,455.991664
0.75403559,,0.75715065,438.4,437.9,compassion,12,en-us,455.991664
0.75403559,,0.83036542,438.7,438.4,these,12,en-us,455.991664
0.75403559,,0.75302285,439.1,438.7,emotion,12,en-us,455.991664
0.75403559,,0.84368664,439.4,439.1,everyone,12,en-us,455.991664
0.75403559,,0.91283858,439.6,439.4,can,12,en-us,455.991664
0.75403559,,0.73412937,439.9,439.6,relate,12,en-us,455.991664
0.75403559,,0.72095531,440.1,439.9,to,12,en-us,455.991664
0.75403559,,0.71390337,440.3,440.1,these,12,en-us,455.991664
0.75403559,,0.75083995,441.1,440.3,emotions,12,en-us,455.991664
0.75403559,,0.63371468,442.6,442.5,and,12,en-us,455.991664
0.75403559,,0.74326903,442.8,442.6,those,12,en-us,455.991664
0.75403559,,0.91283858,442.9,442.8,are,12,en-us,455.991664
0.75403559,,0.91283858,443.1,442.9,the,12,en-us,455.991664
0.75403559,,0.70225954,443.7,443.1,basic,12,en-us,455.991664
0.75403559,,0.91283858,443.8,443.7,you,12,en-us,455.991664
0.75403559,,0.66054702,444.1,443.8,know,12,en-us,455.991664
0.75403559,,0.73064905,444.6,444.1,human,12,en-us,455.991664
0.75403559,,0.75836807,445.6,445.2,stuff,12,en-us,455.991664
0.75403559,,0.91283858,445.7,445.6,I,12,en-us,455.991664
0.75403559,,0.67587471,446.2,445.7,guess,12,en-us,455.991664
0.75403559,,0.68130374,447.1,446.5,and,12,en-us,455.991664
0.75403559,,0.91283858,447.7,447.6,if,12,en-us,455.991664
0.75403559,,0.91283858,447.8,447.7,you,12,en-us,455.991664
0.75403559,,0.68130386,447.9,447.8,get,12,en-us,455.991664
0.75403559,,0.91283858,448.0,447.9,to,12,en-us,455.991664
0.75403559,,0.55718887,448.2,448.0,know,12,en-us,455.991664
0.75403559,,0.7022596,448.5,448.2,those,12,en-us,455.991664
0.75403559,,0.70225954,449.0,448.5,stuff,12,en-us,455.991664
0.75403559,,0.71910208,450.0,449.4,then,12,en-us,455.991664
0.75403559,,0.91283858,450.4,450.3,would,12,en-us,455.991664
0.75403559,,0.55718887,450.5,450.4,have,12,en-us,455.991664
0.75403559,,0.5157041,451.1,450.5,people,12,en-us,455.991664
0.75403559,,0.91283858,451.5,451.4,be,12,en-us,455.991664
0.75403559,,0.55718887,451.7,451.5,more,12,en-us,455.991664
0.75403559,,0.80713999,452.0,451.7,likely,12,en-us,455.991664
0.75403559,,0.57625693,452.2,452.0,to,12,en-us,455.991664
0.75403559,,0.91283858,452.5,452.2,like,12,en-us,455.991664
0.75403559,,0.7022596,452.7,452.5,connect,12,en-us,455.991664
0.75403559,,0.91283858,452.8,452.7,to,12,en-us,455.991664
0.75403559,,0.63371468,452.9,452.8,be,12,en-us,455.991664
0.75403559,,0.83008397,453.4,452.9,seventies,12,en-us,455.991664
0.75403559,,0.6360715,453.7,453.4,and,12,en-us,455.991664
0.75403559,,0.70225954,454.1,453.7,work,12,en-us,455.991664
0.75403559,,0.91283858,454.3,454.1,be,12,en-us,455.991664
0.75403559,,0.75720966,454.5,454.3,more,12,en-us,455.991664
0.75403559,,0.71186846,455.0,454.5,compassionate,12,en-us,455.991664
0.75403559,,0.91283858,455.2,455.0,towards,12,en-us,455.991664
0.75403559,,0.68130386,455.5,455.2,them,12,en-us,455.991664
0.85107696, and they're really nice and you know you have before before the religion like everyone like I bet everybody like has this kind of compassionate Easy Motion everyone can relate to these emotions and those are the basic you know human stuff I guess and if you get to know those stuff then would have people be more likely to like connect to be 70s and or be more compassionate towards them,0.91283858,429.5,428.9,and,12,en-us,456.031752
0.85107696,,0.91283858,430.0,429.8,they're,12,en-us,456.031752
0.85107696,,0.91283858,430.2,430.0,really,12,en-us,456.031752
0.85107696,,0.91283858,430.6,430.2,nice,12,en-us,456.031752
0.85107696,,0.91283858,431.1,430.6,and,12,en-us,456.031752
0.85107696,,0.91283858,431.5,431.4,you,12,en-us,456.031752
0.85107696,,0.91283858,431.6,431.5,know,12,en-us,456.031752
0.85107696,,0.91283858,431.8,431.6,you,12,en-us,456.031752
0.85107696,,0.91283858,432.2,431.8,have,12,en-us,456.031752
0.85107696,,0.91283858,432.7,432.2,before,12,en-us,456.031752
0.85107696,,0.91283858,433.1,432.7,before,12,en-us,456.031752
0.85107696,,0.89790386,433.2,433.1,the,12,en-us,456.031752
0.85107696,,0.91283858,433.7,433.2,religion,12,en-us,456.031752
0.85107696,,0.91283858,433.9,433.7,like,12,en-us,456.031752
0.85107696,,0.80834901,434.5,433.9,everyone,12,en-us,456.031752
0.85107696,,0.74379218,435.8,435.3,like,12,en-us,456.031752
0.85107696,,0.72114038,435.9,435.8,I,12,en-us,456.031752
0.85107696,,0.91283858,436.1,435.9,bet,12,en-us,456.031752
0.85107696,,0.84346759,436.6,436.1,everybody,12,en-us,456.031752
0.85107696,,0.89790362,436.9,436.6,like,12,en-us,456.031752
0.85107696,,0.91283858,437.2,436.9,has,12,en-us,456.031752
0.85107696,,0.76132923,437.5,437.2,this,12,en-us,456.031752
0.85107696,,0.91283858,437.9,437.7,kind,12,en-us,456.031752
0.85107696,,0.72114038,437.9,437.9,of,12,en-us,456.031752
0.85107696,,0.91283858,438.5,437.9,compassionate,12,en-us,456.031752
0.85107696,,0.91283858,438.7,438.5,Easy,12,en-us,456.031752
0.85107696,,0.81695306,439.1,438.7,Motion,12,en-us,456.031752
0.85107696,,0.91283858,439.4,439.1,everyone,12,en-us,456.031752
0.85107696,,0.90859669,439.6,439.4,can,12,en-us,456.031752
0.85107696,,0.90386695,439.9,439.6,relate,12,en-us,456.031752
0.85107696,,0.87978959,440.0,439.9,to,12,en-us,456.031752
0.85107696,,0.87978947,440.3,440.0,these,12,en-us,456.031752
0.85107696,,0.91243446,441.1,440.3,emotions,12,en-us,456.031752
0.85107696,,0.76768923,442.7,442.5,and,12,en-us,456.031752
0.85107696,,0.91283858,442.8,442.7,those,12,en-us,456.031752
0.85107696,,0.91283858,443.0,442.8,are,12,en-us,456.031752
0.85107696,,0.91283858,443.1,443.0,the,12,en-us,456.031752
0.85107696,,0.85896677,443.7,443.1,basic,12,en-us,456.031752
0.85107696,,0.91283858,443.8,443.7,you,12,en-us,456.031752
0.85107696,,0.7817713,444.1,443.8,know,12,en-us,456.031752
0.85107696,,0.9020378,444.6,444.2,human,12,en-us,456.031752
0.85107696,,0.91283858,445.7,445.2,stuff,12,en-us,456.031752
0.85107696,,0.91283858,445.7,445.7,I,12,en-us,456.031752
0.85107696,,0.80156249,446.2,445.7,guess,12,en-us,456.031752
0.85107696,,0.82568419,447.1,446.6,and,12,en-us,456.031752
0.85107696,,0.91283858,447.7,447.6,if,12,en-us,456.031752
0.85107696,,0.84346771,447.8,447.7,you,12,en-us,456.031752
0.85107696,,0.87978959,447.9,447.8,get,12,en-us,456.031752
0.85107696,,0.91283858,448.0,447.9,to,12,en-us,456.031752
0.85107696,,0.73667604,448.2,448.0,know,12,en-us,456.031752
0.85107696,,0.84346759,448.5,448.2,those,12,en-us,456.031752
0.85107696,,0.84346789,449.0,448.5,stuff,12,en-us,456.031752
0.85107696,,0.64837056,450.0,449.4,then,12,en-us,456.031752
0.85107696,,0.91283858,450.4,450.3,would,12,en-us,456.031752
0.85107696,,0.67998624,450.5,450.4,have,12,en-us,456.031752
0.85107696,,0.66356611,451.1,450.5,people,12,en-us,456.031752
0.85107696,,0.91283858,451.5,451.4,be,12,en-us,456.031752
0.85107696,,0.67998624,451.7,451.5,more,12,en-us,456.031752
0.85107696,,0.88248336,452.0,451.7,likely,12,en-us,456.031752
0.85107696,,0.69928771,452.2,452.0,to,12,en-us,456.031752
0.85107696,,0.91283858,452.5,452.2,like,12,en-us,456.031752
0.85107696,,0.75245702,452.7,452.5,connect,12,en-us,456.031752
0.85107696,,0.91283858,452.8,452.7,to,12,en-us,456.031752
0.85107696,,0.75245708,452.9,452.8,be,12,en-us,456.031752
0.85107696,,0.85728961,453.4,452.9,70s,12,en-us,456.031752
0.85107696,,0.72773027,453.8,453.4,and,12,en-us,456.031752
0.85107696,,0.74437553,454.1,453.8,or,12,en-us,456.031752
0.85107696,,0.91283858,454.3,454.1,be,12,en-us,456.031752
0.85107696,,0.83665186,454.5,454.3,more,12,en-us,456.031752
0.85107696,,0.72608691,455.0,454.5,compassionate,12,en-us,456.031752
0.85107696,,0.91283858,455.3,455.0,towards,12,en-us,456.031752
0.85107696,,0.72211772,455.6,455.3,them,12,en-us,456.031752
0.86611515, so yeah it's just a book by it's cover I guess,0.91283858,456.9,456.3,so,12,en-us,460.291389
0.86611515,,0.91283858,457.4,457.1,yeah,12,en-us,460.291389
0.86611515,,0.91283858,457.8,457.4,it's,12,en-us,460.291389
0.86611515,,0.91283858,458.6,458.1,just,12,en-us,460.291389
0.86611515,,0.91283858,458.6,458.6,a,12,en-us,460.291389
0.86611515,,0.91283858,458.8,458.6,book,12,en-us,460.291389
0.86611515,,0.91283858,458.9,458.8,by,12,en-us,460.291389
0.86611515,,0.72875673,459.0,458.9,it's,12,en-us,460.291389
0.86611515,,0.74193609,459.4,459.0,cover,12,en-us,460.291389
0.86611515,,0.91283858,459.5,459.5,I,12,en-us,460.291389
0.86611515,,0.75386566,459.9,459.5,guess,12,en-us,460.291389
0.9123168, so yeah it's like judging a book by it's cover I guess,0.91283858,456.9,456.3,so,12,en-us,460.291392
0.9123168,,0.91283858,457.4,457.1,yeah,12,en-us,460.291392
0.9123168,,0.91283858,457.8,457.4,it's,12,en-us,460.291392
0.9123168,,0.91283858,458.2,458.0,like,12,en-us,460.291392
0.9123168,,0.91283858,458.6,458.2,judging,12,en-us,460.291392
0.9123168,,0.91283858,458.6,458.6,a,12,en-us,460.291392
0.9123168,,0.91283858,458.8,458.6,book,12,en-us,460.291392
0.9123168,,0.91283858,458.9,458.8,by,12,en-us,460.291392
0.9123168,,0.91283858,459.0,458.9,it's,12,en-us,460.291392
0.9123168,,0.91283858,459.4,459.0,cover,12,en-us,460.291392
0.9123168,,0.90657711,459.5,459.5,I,12,en-us,460.291392
0.9123168,,0.91283858,459.9,459.5,guess,12,en-us,460.291392
0.74627662, so more imminent problems you say and you said that like the youth unemployment problem is pretty big and like I agree like youth problems their unemployment they're big but the current issue is I mean these are hearing Jeju Island and if you don't do anything it's just going to escalate from that point right so I guess like some,0.91283858,525.6,524.9,so,12,en-us,551.056742
0.74627662,,0.91283858,526.0,525.7,more,12,en-us,551.056742
0.74627662,,0.91283858,526.3,526.0,imminent,12,en-us,551.056742
0.74627662,,0.91283858,527.4,526.3,problems,12,en-us,551.056742
0.74627662,,0.91283858,527.9,527.8,you,12,en-us,551.056742
0.74627662,,0.91283858,528.3,527.9,say,12,en-us,551.056742
0.74627662,,0.91283858,528.8,528.7,and,12,en-us,551.056742
0.74627662,,0.91283858,528.9,528.8,you,12,en-us,551.056742
0.74627662,,0.91283858,529.1,528.9,said,12,en-us,551.056742
0.74627662,,0.91283858,529.5,529.1,that,12,en-us,551.056742
0.74627662,,0.91283858,529.8,529.5,like,12,en-us,551.056742
0.74627662,,0.91283858,529.9,529.8,the,12,en-us,551.056742
0.74627662,,0.91283858,530.2,529.9,youth,12,en-us,551.056742
0.74627662,,0.91283858,530.7,530.2,unemployment,12,en-us,551.056742
0.74627662,,0.91283858,531.0,530.7,problem,12,en-us,551.056742
0.74627662,,0.91283858,531.2,531.0,is,12,en-us,551.056742
0.74627662,,0.91283858,531.4,531.2,pretty,12,en-us,551.056742
0.74627662,,0.91283858,531.9,531.4,big,12,en-us,551.056742
0.74627662,,0.91283858,532.7,532.2,and,12,en-us,551.056742
0.74627662,,0.91283858,533.9,533.6,like,12,en-us,551.056742
0.74627662,,0.375,534.0,533.9,I,12,en-us,551.056742
0.74627662,,0.36733934,534.3,534.0,agree,12,en-us,551.056742
0.74627662,,0.65257245,534.7,534.3,like,12,en-us,551.056742
0.74627662,,0.7717191,535.0,534.7,youth,12,en-us,551.056742
0.74627662,,0.91283858,535.5,535.0,problems,12,en-us,551.056742
0.74627662,,0.60467935,535.9,535.5,their,12,en-us,551.056742
0.74627662,,0.67521924,536.6,536.1,unemployment,12,en-us,551.056742
0.74627662,,0.91283858,536.8,536.6,they're,12,en-us,551.056742
0.74627662,,0.8336581,537.3,536.8,big,12,en-us,551.056742
0.74627662,,0.4007014,537.8,537.3,but,12,en-us,551.056742
0.74627662,,0.91283858,538.6,538.5,the,12,en-us,551.056742
0.74627662,,0.7717191,539.0,538.6,current,12,en-us,551.056742
0.74627662,,0.91283858,539.3,539.0,issue,12,en-us,551.056742
0.74627662,,0.62837541,539.6,539.3,is,12,en-us,551.056742
0.74627662,,0.90877587,539.7,539.6,I,12,en-us,551.056742
0.74627662,,0.70701927,539.8,539.7,mean,12,en-us,551.056742
0.74627662,,0.4033072,540.1,539.8,these,12,en-us,551.056742
0.74627662,,0.63845128,540.3,540.1,are,12,en-us,551.056742
0.74627662,,0.68700367,541.1,540.3,hearing,12,en-us,551.056742
0.74627662,,0.91283858,541.7,541.4,Jeju,12,en-us,551.056742
0.74627662,,0.52056485,542.3,541.7,Island,12,en-us,551.056742
0.74627662,,0.35574022,543.3,542.7,and,12,en-us,551.056742
0.74627662,,0.91283858,544.3,544.2,if,12,en-us,551.056742
0.74627662,,0.64915437,544.4,544.3,you,12,en-us,551.056742
0.74627662,,0.75619841,544.7,544.4,don't,12,en-us,551.056742
0.74627662,,0.91283858,544.8,544.7,do,12,en-us,551.056742
0.74627662,,0.5406971,545.5,544.8,anything,12,en-us,551.056742
0.74627662,,0.69782072,545.8,545.5,it's,12,en-us,551.056742
0.74627662,,0.60467929,546.0,545.8,just,12,en-us,551.056742
0.74627662,,0.60467929,546.1,546.0,going,12,en-us,551.056742
0.74627662,,0.48946697,546.4,546.1,to,12,en-us,551.056742
0.74627662,,0.48946711,547.2,546.4,escalate,12,en-us,551.056742
0.74627662,,0.91283858,547.3,547.2,from,12,en-us,551.056742
0.74627662,,0.73790491,547.6,547.3,that,12,en-us,551.056742
0.74627662,,0.58098221,548.1,547.6,point,12,en-us,551.056742
0.74627662,,0.34897381,548.5,548.1,right,12,en-us,551.056742
0.74627662,,0.35402751,549.2,548.7,so,12,en-us,551.056742
0.74627662,,0.91283858,549.3,549.2,I,12,en-us,551.056742
0.74627662,,0.62504834,549.9,549.3,guess,12,en-us,551.056742
0.74627662,,0.64915442,550.1,549.9,like,12,en-us,551.056742
0.74627662,,0.62045431,550.6,550.1,some,12,en-us,551.056742
0.91129375, so we're imminent problems you say and you said that like the youth unemployment problem is pretty big and like I agree and like youth problems their unemployment they're big but the current issue is I mean he's our hearing Jeju Island and if you don't do anything it's just going to escalate from that point right so I guess like some,0.91283858,525.6,524.9,so,12,en-us,551.11688
0.91129375,,0.91283858,526.0,525.7,we're,12,en-us,551.11688
0.91129375,,0.91013557,526.3,526.0,imminent,12,en-us,551.11688
0.91129375,,0.91283858,527.4,526.3,problems,12,en-us,551.11688
0.91129375,,0.91283858,527.9,527.8,you,12,en-us,551.11688
0.91129375,,0.91283858,528.3,527.9,say,12,en-us,551.11688
0.91129375,,0.91283858,528.8,528.7,and,12,en-us,551.11688
0.91129375,,0.91283858,528.9,528.8,you,12,en-us,551.11688
0.91129375,,0.91283858,529.1,528.9,said,12,en-us,551.11688
0.91129375,,0.91283858,529.5,529.1,that,12,en-us,551.11688
0.91129375,,0.91283858,529.8,529.5,like,12,en-us,551.11688
0.91129375,,0.91283858,529.9,529.8,the,12,en-us,551.11688
0.91129375,,0.91283858,530.2,529.9,youth,12,en-us,551.11688
0.91129375,,0.91283858,530.7,530.2,unemployment,12,en-us,551.11688
0.91129375,,0.91283858,531.0,530.7,problem,12,en-us,551.11688
0.91129375,,0.91283858,531.2,531.0,is,12,en-us,551.11688
0.91129375,,0.91283858,531.4,531.2,pretty,12,en-us,551.11688
0.91129375,,0.91283858,531.8,531.4,big,12,en-us,551.11688
0.91129375,,0.91283858,532.7,532.2,and,12,en-us,551.11688
0.91129375,,0.91283858,533.9,533.6,like,12,en-us,551.11688
0.91129375,,0.91283858,533.9,533.9,I,12,en-us,551.11688
0.91129375,,0.91283858,534.2,533.9,agree,12,en-us,551.11688
0.91129375,,0.91283858,534.4,534.2,and,12,en-us,551.11688
0.91129375,,0.91283858,534.7,534.4,like,12,en-us,551.11688
0.91129375,,0.91283858,535.0,534.7,youth,12,en-us,551.11688
0.91129375,,0.91283858,535.5,535.0,problems,12,en-us,551.11688
0.91129375,,0.91283858,535.9,535.5,their,12,en-us,551.11688
0.91129375,,0.91283858,536.6,536.1,unemployment,12,en-us,551.11688
0.91129375,,0.91283858,536.8,536.6,they're,12,en-us,551.11688
0.91129375,,0.91283858,537.3,536.8,big,12,en-us,551.11688
0.91129375,,0.91283858,537.8,537.3,but,12,en-us,551.11688
0.91129375,,0.91283858,538.6,538.5,the,12,en-us,551.11688
0.91129375,,0.91283858,538.9,538.6,current,12,en-us,551.11688
0.91129375,,0.91283858,539.3,538.9,issue,12,en-us,551.11688
0.91129375,,0.91283858,539.6,539.3,is,12,en-us,551.11688
0.91129375,,0.91283858,539.7,539.6,I,12,en-us,551.11688
0.91129375,,0.91283858,539.9,539.7,mean,12,en-us,551.11688
0.91129375,,0.90872574,540.1,539.9,he's,12,en-us,551.11688
0.91129375,,0.91283858,540.3,540.1,our,12,en-us,551.11688
0.91129375,,0.91283858,541.1,540.3,hearing,12,en-us,551.11688
0.91129375,,0.91283858,541.7,541.4,Jeju,12,en-us,551.11688
0.91129375,,0.88648731,542.3,541.7,Island,12,en-us,551.11688
0.91129375,,0.8907119,543.4,542.8,and,12,en-us,551.11688
0.91129375,,0.91283858,544.3,544.2,if,12,en-us,551.11688
0.91129375,,0.91283858,544.4,544.3,you,12,en-us,551.11688
0.91129375,,0.91283858,544.7,544.4,don't,12,en-us,551.11688
0.91129375,,0.91283858,544.8,544.7,do,12,en-us,551.11688
0.91129375,,0.91283858,545.5,544.8,anything,12,en-us,551.11688
0.91129375,,0.91283858,545.8,545.5,it's,12,en-us,551.11688
0.91129375,,0.91283858,546.0,545.8,just,12,en-us,551.11688
0.91129375,,0.91283858,546.1,546.0,going,12,en-us,551.11688
0.91129375,,0.91283858,546.4,546.1,to,12,en-us,551.11688
0.91129375,,0.91283858,547.2,546.4,escalate,12,en-us,551.11688
0.91129375,,0.91283858,547.3,547.2,from,12,en-us,551.11688
0.91129375,,0.91283858,547.6,547.3,that,12,en-us,551.11688
0.91129375,,0.91283858,548.1,547.6,point,12,en-us,551.11688
0.91129375,,0.89106852,548.5,548.1,right,12,en-us,551.11688
0.91129375,,0.8941462,549.2,548.7,so,12,en-us,551.11688
0.91129375,,0.91283858,549.3,549.2,I,12,en-us,551.11688
0.91129375,,0.91283858,549.9,549.3,guess,12,en-us,551.11688
0.91129375,,0.91283858,550.1,549.9,like,12,en-us,551.11688
0.91129375,,0.91283858,550.6,550.1,some,12,en-us,551.11688
0.81741256, speaking of interests of the Jesuit I guess the Jeju Islands was basically developed by the government to become become a tourist like right these yemeni people in these people are coming to use a judge without light without any money without having to pay and they're even getting Financial Financial benefits from the national from Korea that's why I guess you're driving people are against it if you think about the Chinese people,0.91283858,554.8,554.5,speaking,12,en-us,581.936607
0.81741256,,0.91283858,555.0,554.8,of,12,en-us,581.936607
0.81741256,,0.91283858,555.4,555.0,interests,12,en-us,581.936607
0.81741256,,0.91283858,555.7,555.4,of,12,en-us,581.936607
0.81741256,,0.91283858,555.8,555.7,the,12,en-us,581.936607
0.81741256,,0.91283858,556.3,555.8,Jesuit,12,en-us,581.936607
0.81741256,,0.91283858,556.6,556.5,I,12,en-us,581.936607
0.81741256,,0.91283858,557.1,556.6,guess,12,en-us,581.936607
0.81741256,,0.91283858,557.4,557.2,the,12,en-us,581.936607
0.81741256,,0.91283858,558.1,557.7,Jeju,12,en-us,581.936607
0.81741256,,0.91283858,558.9,558.1,Islands,12,en-us,581.936607
0.81741256,,0.91283858,559.1,558.9,was,12,en-us,581.936607
0.81741256,,0.91283858,559.7,559.1,basically,12,en-us,581.936607
0.81741256,,0.91283858,560.6,559.9,developed,12,en-us,581.936607
0.81741256,,0.91283858,560.7,560.6,by,12,en-us,581.936607
