results/alternatives/0/confidence,results/alternatives/0/transcript,results/alternatives/0/words/0/confidence,reult/alternative/0/word/0/endTime,reult/alternative/0/word/0/tartTime,results/alternatives/0/words/0/word,results/channelTag,results/languageCode,reult/reultEndTime,seconds,arousal,valence,cheerful,happy,angry,nervous,sad,boredom,confusion,delight,concentration,frustration,surprise,none_1,confrustion,contempt,dejection,disgust,eureka,pride,sorrow,none_2
0.89403951,,0.91283858,700.1,699.6,case,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.89403951,,0.91283858,700.4,700.1,South,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.89403951,,0.9067241,700.7,700.4,Korea,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.89403951,,0.7440275,701.3,700.7,for,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.89403951,,0.91283858,701.7,701.4,areas,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.89403951,,0.7578361,701.9,701.7,of,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.89403951,,0.91283858,702.3,701.9,different,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.89403951,,0.74201339,702.7,702.3,reasons,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.89403951,,0.88455224,703.1,702.7,about,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.89403951,,0.91283858,703.2,703.1,the,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.89403951,,0.91283858,703.8,703.2,threats,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.89403951,,0.91283858,705.0,704.7,well,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.89403951,,0.91283858,705.2,705.0,we,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.89403951,,0.72249049,706.2,705.2,redo,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.89403951,,0.91283858,706.8,706.5,it's,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.89403951,,0.91283858,707.3,706.8,packed,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.89403951,,0.73505366,707.6,707.3,that,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.89403951,,0.80675447,708.1,707.6,other,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.89403951,,0.91283858,708.7,708.1,nations,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.89403951,,0.75641346,708.9,708.7,who,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.89403951,,0.79090655,709.7,708.9,scientists,2.0,en-us,709.876062,,,,,,,,,,,,,,,,,,,,,,,
0.80707282, Refugee Convention as we have signed in 1994 it is our promise to the international society that we are going to accept the refugees and it is also it's not really one-sided it's in turbine a fishery for example if something happens in Korea and if Korean people is case South Korea for various of different reasons about the threats well we do expect that other nations who scientists,0.91283858,680.3,679.9,Refugee,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,680.8,680.3,Convention,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,680.9,680.8,as,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,681.0,680.9,we,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,681.2,681.0,have,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,681.7,681.2,signed,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,681.9,681.7,in,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,683.0,681.9,1994,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,684.2,683.8,it,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,684.4,684.2,is,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,684.7,684.4,our,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,685.2,684.7,promise,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,685.3,685.2,to,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,685.4,685.3,the,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.83503097,686.0,685.4,international,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.83503115,686.7,686.0,society,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,687.1,686.8,that,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,687.4,687.1,we,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,687.6,687.4,are,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,687.9,687.6,going,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.89133364,688.2,687.9,to,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.50494176,688.5,688.2,accept,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.71989268,688.6,688.5,the,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.76623309,689.2,688.6,refugees,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.71226627,689.6,689.2,and,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,689.8,689.6,it,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.74671501,689.9,689.8,is,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.6962539,690.4,689.9,also,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,690.6,690.4,it's,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.7100451,690.8,690.6,not,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.7318095,691.2,690.8,really,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.62908643,692.1,691.2,one-sided,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,692.4,692.2,it's,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.73235762,692.5,692.4,in,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.72637028,692.9,692.5,turbine,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.72548878,693.0,692.9,a,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.72692811,693.6,693.0,fishery,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,694.0,693.9,for,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.89591056,694.5,694.0,example,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.6923551,694.9,694.5,if,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,695.5,695.1,something,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,695.9,695.5,happens,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.72548878,696.1,695.9,in,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.70946985,696.7,696.1,Korea,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,697.0,696.7,and,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.62639469,697.4,697.0,if,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,698.4,698.1,Korean,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.72063571,699.1,698.4,people,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.76524514,699.6,699.4,is,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.7188431,700.1,699.6,case,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,700.4,700.1,South,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.75298756,700.7,700.4,Korea,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.58014059,701.3,700.7,for,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,701.8,701.4,various,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.72442162,701.9,701.8,of,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.87633449,702.3,701.9,different,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.59695649,702.7,702.3,reasons,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.72442162,703.1,702.7,about,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,703.2,703.1,the,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.76524502,703.8,703.2,threats,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.8581121,705.1,704.7,well,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.59695649,705.5,705.1,we,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.63344842,706.3,705.5,do,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,707.2,706.5,expect,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.56243068,707.6,707.2,that,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.72091722,708.1,707.6,other,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.91283858,708.7,708.1,nations,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.73511851,708.9,708.7,who,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.80707282,,0.71841455,709.7,708.9,scientists,2.0,en-us,709.886088,,,,,,,,,,,,,,,,,,,,,,,
0.73171502, fashion except ourselves as a refugee and just like we may accept this your minion work which is right now in the southern coast of 2018 so yeah I do urge them you have to assign more and more research has to this Romanian refugees at least and of course it should be all based on the legal legal boundary we have to examine their urgent needs and whether they are really in threat in there,0.87850922,710.4,709.9,fashion,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.85691696,711.6,710.9,except,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.8228991,712.4,711.6,ourselves,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,712.7,712.5,as,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,712.7,712.7,a,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.90290433,713.6,712.7,refugee,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.89032924,714.5,714.4,and,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,714.8,714.5,just,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,715.4,714.8,like,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.81981927,715.9,715.4,we,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.8437863,716.9,716.3,may,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,717.3,716.9,accept,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.86557055,717.5,717.3,this,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.55371642,717.6,717.5,your,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.84772843,717.9,717.6,minion,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.74681371,718.1,717.9,work,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.72928143,718.3,718.1,which,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.8061378,718.5,718.3,is,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,718.7,718.5,right,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.7204476,719.0,718.7,now,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.6651262,719.2,719.0,in,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.70938343,719.4,719.2,the,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.36890078,719.7,719.4,southern,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.375,720.3,720.2,coast,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.375,720.4,720.3,of,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.71076751,721.4,720.4,2018,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.52547616,722.8,722.3,so,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.57979596,723.2,722.9,yeah,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.55304003,723.3,723.2,I,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.71582466,723.6,723.3,do,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.37435809,723.9,723.6,urge,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,724.2,723.9,them,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.5444144,724.3,724.2,you,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.65173149,724.4,724.3,have,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,724.5,724.4,to,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.58977234,725.0,724.5,assign,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.69882202,725.2,725.0,more,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,725.3,725.2,and,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.72355431,725.5,725.3,more,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.68278062,725.9,725.5,research,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.68278056,726.1,725.9,has,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.54441434,726.5,726.1,to,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.69882202,727.3,727.1,this,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,727.8,727.3,Romanian,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.36436686,728.4,727.8,refugees,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,728.5,728.4,at,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.68780988,729.1,728.5,least,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,729.8,729.5,and,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,729.9,729.8,of,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,730.1,729.9,course,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.72355431,730.3,730.1,it,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.54441446,730.4,730.3,should,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,730.6,730.4,be,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,730.8,730.6,all,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,731.2,730.8,based,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.47215232,731.3,731.2,on,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.69882208,731.4,731.3,the,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,732.2,731.4,legal,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,732.8,732.4,legal,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.73208302,733.2,732.8,boundary,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,733.4,733.2,we,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.45252299,733.6,733.4,have,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.57979596,733.9,733.6,to,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.52547616,734.7,734.2,examine,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.63854265,735.2,734.7,their,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,736.1,735.7,urgent,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.70542997,736.4,736.1,needs,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.41960695,736.7,736.4,and,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.71591258,737.0,736.7,whether,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,737.2,737.0,they,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.65192008,737.3,737.2,are,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.54413414,737.7,737.3,really,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,737.9,737.7,in,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.71890968,738.6,737.9,threat,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.91283858,738.9,738.8,in,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.73171502,,0.47215226,739.4,738.9,there,2.0,en-us,739.893977,,,,,,,,,,,,,,,,,,,,,,,
0.76430738, fashion except ourselves as a refugee and just like we may accept this Romanian refugees right now in the summer of 2018 so yeah I do urge that we have to assign more and more research has to this Dominion refugees at least and of course it should be all based on the illegals legal boundary we have to examine their urgently stand whether they are really in threat in there,0.91283858,710.4,709.9,fashion,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,711.6,710.9,except,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,712.5,711.6,ourselves,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,712.7,712.5,as,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,712.8,712.7,a,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,713.6,712.8,refugee,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,714.5,714.4,and,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,714.9,714.5,just,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,715.3,714.9,like,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,715.9,715.3,we,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,716.9,716.3,may,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,717.3,716.9,accept,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,717.5,717.3,this,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,717.9,717.5,Romanian,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,718.5,717.9,refugees,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,718.8,718.5,right,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,719.0,718.8,now,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,719.2,719.0,in,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,719.4,719.2,the,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,719.7,719.4,summer,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,720.4,720.3,of,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.37493825,721.4,720.4,2018,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.53148222,722.8,722.3,so,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.52817255,723.2,722.9,yeah,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.55018371,723.3,723.2,I,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.72122836,723.6,723.3,do,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.38386923,723.9,723.6,urge,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.4611395,724.2,723.9,that,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.70034039,724.3,724.2,we,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,724.5,724.3,have,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,724.5,724.5,to,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.62148392,724.9,724.5,assign,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.70034033,725.2,724.9,more,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,725.3,725.2,and,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.68597007,725.5,725.3,more,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.6635974,725.9,725.5,research,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.70255554,726.1,725.9,has,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.56166369,726.6,726.1,to,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.72863346,727.3,727.1,this,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.62799102,727.8,727.3,Dominion,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,728.4,727.8,refugees,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,728.5,728.4,at,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.70529795,729.0,728.5,least,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.76786381,729.8,729.4,and,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,729.9,729.8,of,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.74095309,730.1,729.9,course,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.65563124,730.3,730.1,it,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.55005455,730.5,730.3,should,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,730.6,730.5,be,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.74095303,730.8,730.6,all,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,731.1,730.8,based,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.48046762,731.3,731.1,on,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,731.4,731.3,the,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.70106804,732.2,731.4,illegals,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,732.8,732.4,legal,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.72863352,733.2,732.8,boundary,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.91283858,733.4,733.2,we,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.50262535,733.6,733.4,have,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.65563118,733.8,733.6,to,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
0.76430738,,0.53148222,734.7,734.2,examine,2.0,en-us,739.904003,,,,,,,,,,,,,,,,,,,,,,,
